yearMonth,element,value,field,normalizedValue,year,month
2022-05,AL-ALUMINUM,10.2,DNW,0.045828278743766,2022,5
2022-05,AL-ALUMINUM,8.6,ENH,0.0386377931530236,2022,5
2022-05,AL-ALUMINUM,3.44,GJ,0.1972477064220183,2022,5
2022-05,AL-ALUMINUM,8.75,GL ORGANIC,0.0469596951644931,2022,5
2022-05,AL-ALUMINUM,2.96,GOLF,0.0304558082107212,2022,5
2022-05,AL-ALUMINUM,1.73,GOLF P,0.0159505808593029,2022,5
2022-05,AL-ALUMINUM,1.96,GOODMAN,0.0170434782608695,2022,5
2022-05,AL-ALUMINUM,3.25,JBW,0.3306205493387589,2022,5
2022-05,AL-ALUMINUM,1.93,JK,0.0426802299867315,2022,5
2022-05,AL-ALUMINUM,1.1,MAZZ-HOME,0.0715679895901106,2022,5
2022-05,AL-ALUMINUM,1.53,RCH,0.0152816620055932,2022,5
2022-05,AL-ALUMINUM,4.7,SANTOW,0.5875,2022,5
2022-05,AL-ALUMINUM,2.7,SP 50,0.0528893241919686,2022,5
2022-05,AL-ALUMINUM,1.99,TERK,0.0090384702729708,2022,5
2022-05,AL-ALUMINUM,8.21,TOP,0.1094666666666666,2022,5
2022-05,AL-ALUMINUM,3.1,WFP,0.1601239669421487,2022,5
2022-05,AL-ALUMINUM,2.29,ZUM,0.0151185053145837,2022,5
2022-05,B-BORON,3.95,505 NORTH,0.0109621735631226,2022,5
2022-05,B-BORON,10.38,BALBOA,0.0635562086700955,2022,5
2022-05,B-BORON,14.74,BI,0.0924891761310158,2022,5
2022-05,B-BORON,3.95,BRS-250,0.0156802032471914,2022,5
2022-05,B-BORON,6.92,BRU-1A,0.0692,2022,5
2022-05,B-BORON,5.26,BYRD,0.0805759803921568,2022,5
2022-05,B-BORON,6.33,C&H2,0.15825,2022,5
2022-05,B-BORON,6.7,C&H3,0.0676904425136391,2022,5
2022-05,B-BORON,15.45,DAF,0.0716604823747681,2022,5
2022-05,B-BORON,7.74,DAF 2,0.3957055214723927,2022,5
2022-05,B-BORON,16.02,DNW,0.0719773554387383,2022,5
2022-05,B-BORON,13.86,ENH,0.0622697457094078,2022,5
2022-05,B-BORON,3.34,GJ,0.1915137614678899,2022,5
2022-05,B-BORON,6.33,GL ORGANIC,0.0339719851875704,2022,5
2022-05,B-BORON,4.33,GOLF,0.0445519086325753,2022,5
2022-05,B-BORON,3.3,GOLF P,0.0304259634888438,2022,5
2022-05,B-BORON,3.97,GOODMAN,0.0345217391304347,2022,5
2022-05,B-BORON,6.74,JBW,0.6856561546286877,2022,5
2022-05,B-BORON,8.94,JK,0.1977001326846528,2022,5
2022-05,B-BORON,5.39,MAZZ-HOME,0.3506831489915419,2022,5
2022-05,B-BORON,4.28,RCH,0.0427487015581302,2022,5
2022-05,B-BORON,7.29,SANTOW,0.91125,2022,5
2022-05,B-BORON,5.18,SP 50,0.1014691478942213,2022,5
2022-05,B-BORON,9.72,TERK,0.0441477040468728,2022,5
2022-05,B-BORON,15.52,TOP,0.2069333333333333,2022,5
2022-05,B-BORON,5.38,WFP,0.277892561983471,2022,5
2022-05,B-BORON,7.12,ZUM,0.0470060077903215,2022,5
2022-05,CA-CALCIUM,1359.8,505 NORTH,3.7737629395276553,2022,5
2022-05,CA-CALCIUM,5549.25,BALBOA,33.977773695811905,2022,5
2022-05,CA-CALCIUM,2935.52,BI,18.419526887118028,2022,5
2022-05,CA-CALCIUM,1533.61,BRS-250,6.0879282283355165,2022,5
2022-05,CA-CALCIUM,1440.95,BRU-1A,14.4095,2022,5
2022-05,CA-CALCIUM,1462.11,BYRD,22.39751838235294,2022,5
2022-05,CA-CALCIUM,2176.13,C&H2,54.40325,2022,5
2022-05,CA-CALCIUM,1433.95,C&H3,14.487270155586987,2022,5
2022-05,CA-CALCIUM,2633.09,DAF,12.212847866419295,2022,5
2022-05,CA-CALCIUM,1798.25,DAF 2,91.93507157464214,2022,5
2022-05,CA-CALCIUM,4838.94,DNW,21.74120501415285,2022,5
2022-05,CA-CALCIUM,6460.18,ENH,29.024081229220958,2022,5
2022-05,CA-CALCIUM,1189.64,GJ,68.21330275229357,2022,5
2022-05,CA-CALCIUM,1532.7,GL ORGANIC,8.225728546127838,2022,5
2022-05,CA-CALCIUM,1658.58,GOLF,17.065335939911513,2022,5
2022-05,CA-CALCIUM,1104.16,GOLF P,10.18034298358842,2022,5
2022-05,CA-CALCIUM,2619.88,GOODMAN,22.781565217391304,2022,5
2022-05,CA-CALCIUM,3682.31,JBW,374.5991861648016,2022,5
2022-05,CA-CALCIUM,1312.92,JK,29.034055727554183,2022,5
2022-05,CA-CALCIUM,1420.65,MAZZ-HOME,92.43005855562784,2022,5
2022-05,CA-CALCIUM,1390.86,RCH,13.891929684378743,2022,5
2022-05,CA-CALCIUM,4957.34,SANTOW,619.6675,2022,5
2022-05,CA-CALCIUM,1409.19,SP 50,27.604113614103824,2022,5
2022-05,CA-CALCIUM,2615.45,TERK,11.87922968615161,2022,5
2022-05,CA-CALCIUM,5168.79,TOP,68.9172,2022,5
2022-05,CA-CALCIUM,1208.02,WFP,62.39772727272727,2022,5
2022-05,CA-CALCIUM,1141.21,ZUM,7.534231200897868,2022,5
2022-05,CL-CHLORIDE,1326.88,505 NORTH,3.6824022423889216,2022,5
2022-05,CL-CHLORIDE,1817.34,BALBOA,11.127479794268922,2022,5
2022-05,CL-CHLORIDE,1742.61,BI,10.934366568362927,2022,5
2022-05,CL-CHLORIDE,515.41,BRS-250,2.0460084950974555,2022,5
2022-05,CL-CHLORIDE,1306.33,BRU-1A,13.0633,2022,5
2022-05,CL-CHLORIDE,690.77,BYRD,10.581648284313726,2022,5
2022-05,CL-CHLORIDE,1657.16,C&H2,41.429,2022,5
2022-05,CL-CHLORIDE,595.02,C&H3,6.01151747827844,2022,5
2022-05,CL-CHLORIDE,3332.51,DAF,15.45691094619666,2022,5
2022-05,CL-CHLORIDE,1147.69,DAF 2,58.67535787321064,2022,5
2022-05,CL-CHLORIDE,3551.61,DNW,15.957271869524194,2022,5
2022-05,CL-CHLORIDE,3620.66,ENH,16.26678048342169,2022,5
2022-05,CL-CHLORIDE,1966.22,GJ,112.7419724770642,2022,5
2022-05,CL-CHLORIDE,3006.07,GL ORGANIC,16.13304352492889,2022,5
2022-05,CL-CHLORIDE,1518.92,GOLF,15.628356826834038,2022,5
2022-05,CL-CHLORIDE,2028.93,GOLF P,18.706712151945418,2022,5
2022-05,CL-CHLORIDE,717.89,GOODMAN,6.242521739130435,2022,5
2022-05,CL-CHLORIDE,2993.37,JBW,304.51373346897253,2022,5
2022-05,CL-CHLORIDE,987.28,JK,21.8328173374613,2022,5
2022-05,CL-CHLORIDE,807.75,MAZZ-HOME,52.55367599219259,2022,5
2022-05,CL-CHLORIDE,1781.96,RCH,17.79824210946864,2022,5
2022-05,CL-CHLORIDE,771.59,SANTOW,96.44875,2022,5
2022-05,CL-CHLORIDE,1569.35,SP 50,30.74142997061704,2022,5
2022-05,CL-CHLORIDE,1801.25,TERK,8.18117818049689,2022,5
2022-05,CL-CHLORIDE,2498.15,TOP,33.30866666666667,2022,5
2022-05,CL-CHLORIDE,497.08,WFP,25.675619834710744,2022,5
2022-05,CL-CHLORIDE,740.66,ZUM,4.889813164322968,2022,5
2022-05,CO-COBALT,0.45,505 NORTH,0.0012488552160519,2022,5
2022-05,CO-COBALT,0.93,BALBOA,0.0056943423952975,2022,5
2022-05,CO-COBALT,0.93,BI,0.0058354771914413,2022,5
2022-05,CO-COBALT,0.46,BRS-250,0.0018260489857488,2022,5
2022-05,CO-COBALT,0.48,BRU-1A,0.0048,2022,5
2022-05,CO-COBALT,0.44,BYRD,0.0067401960784313,2022,5
2022-05,CO-COBALT,0.5,C&H2,0.0125,2022,5
2022-05,CO-COBALT,0.44,C&H3,0.004445342493433,2022,5
2022-05,CO-COBALT,0.9,DAF,0.0041743970315398,2022,5
2022-05,CO-COBALT,0.46,DAF 2,0.0235173824130879,2022,5
2022-05,CO-COBALT,1.34,DNW,0.0060205777957496,2022,5
2022-05,CO-COBALT,0.96,ENH,0.0043130559798724,2022,5
2022-05,CO-COBALT,0.5,GJ,0.0286697247706422,2022,5
2022-05,CO-COBALT,0.42,GL ORGANIC,0.0022540653678956,2022,5
2022-05,CO-COBALT,0.5,GOLF,0.0051445621977569,2022,5
2022-05,CO-COBALT,0.49,GOLF P,0.0045177945786465,2022,5
2022-05,CO-COBALT,0.45,GOODMAN,0.0039130434782608,2022,5
2022-05,CO-COBALT,0.74,JBW,0.0752797558494404,2022,5
2022-05,CO-COBALT,0.44,JK,0.0097302078726227,2022,5
2022-05,CO-COBALT,0.46,MAZZ-HOME,0.0299284320104098,2022,5
2022-05,CO-COBALT,0.46,RCH,0.0045944866160607,2022,5
2022-05,CO-COBALT,0.46,SANTOW,0.0575,2022,5
2022-05,CO-COBALT,0.45,SP 50,0.0088148873653281,2022,5
2022-05,CO-COBALT,1.14,TERK,0.0051778171412999,2022,5
2022-05,CO-COBALT,0.92,TOP,0.0122666666666666,2022,5
2022-05,CO-COBALT,0.46,WFP,0.0237603305785123,2022,5
2022-05,CO-COBALT,0.45,ZUM,0.0029708853238265,2022,5
2022-05,CU-COPPER,0.87,505 NORTH,0.0024144534177004,2022,5
2022-05,CU-COPPER,1.82,BALBOA,0.0111437668381092,2022,5
2022-05,CU-COPPER,3.03,BI,0.0190123611721152,2022,5
2022-05,CU-COPPER,0.65,BRS-250,0.0025802866102973,2022,5
2022-05,CU-COPPER,0.84,BRU-1A,0.0084,2022,5
2022-05,CU-COPPER,0.82,BYRD,0.0125612745098039,2022,5
2022-05,CU-COPPER,1.96,C&H2,0.049,2022,5
2022-05,CU-COPPER,0.97,C&H3,0.0097999595877955,2022,5
2022-05,CU-COPPER,1.72,DAF,0.0079777365491651,2022,5
2022-05,CU-COPPER,0.92,DAF 2,0.0470347648261758,2022,5
2022-05,CU-COPPER,4.12,DNW,0.018511030237678,2022,5
2022-05,CU-COPPER,1.42,ENH,0.0063797286368945,2022,5
2022-05,CU-COPPER,1.95,GJ,0.1118119266055045,2022,5
2022-05,CU-COPPER,1.79,GL ORGANIC,0.0096066119250791,2022,5
2022-05,CU-COPPER,0.99,GOLF,0.0101862331515588,2022,5
2022-05,CU-COPPER,1.0,GOLF P,0.0092199889360132,2022,5
2022-05,CU-COPPER,0.88,GOODMAN,0.0076521739130434,2022,5
2022-05,CU-COPPER,1.08,JBW,0.1098677517802645,2022,5
2022-05,CU-COPPER,0.86,JK,0.0190181335692171,2022,5
2022-05,CU-COPPER,0.79,MAZZ-HOME,0.051398828887443,2022,5
2022-05,CU-COPPER,0.7,RCH,0.0069916100679184,2022,5
2022-05,CU-COPPER,0.76,SANTOW,0.095,2022,5
2022-05,CU-COPPER,0.83,SP 50,0.0162585700293829,2022,5
2022-05,CU-COPPER,1.84,TERK,0.0083571785438524,2022,5
2022-05,CU-COPPER,1.87,TOP,0.0249333333333333,2022,5
2022-05,CU-COPPER,1.47,WFP,0.0759297520661157,2022,5
2022-05,CU-COPPER,1.05,ZUM,0.0069320657555951,2022,5
2022-05,EC (MS/CM),4.36,505 NORTH,0.0121000194266366,2022,5
2022-05,EC (MS/CM),19.59,BALBOA,0.1199485672299779,2022,5
2022-05,EC (MS/CM),13.98,BI,0.0877203990713434,2022,5
2022-05,EC (MS/CM),0.0,BRS-250,0.0,2022,5
2022-05,EC (MS/CM),10.93,BRU-1A,0.1093,2022,5
2022-05,EC (MS/CM),11.36,BYRD,0.1740196078431372,2022,5
2022-05,EC (MS/CM),7.21,C&H2,0.18025,2022,5
2022-05,EC (MS/CM),10.59,C&H3,0.1069913113760355,2022,5
2022-05,EC (MS/CM),17.09,DAF,0.0792671614100185,2022,5
2022-05,EC (MS/CM),7.45,DAF 2,0.380879345603272,2022,5
2022-05,EC (MS/CM),28.93,DNW,0.1299815788291324,2022,5
2022-05,EC (MS/CM),19.63,ENH,0.0881930092550992,2022,5
2022-05,EC (MS/CM),7.16,GJ,0.4105504587155963,2022,5
2022-05,EC (MS/CM),5.6,GL ORGANIC,0.0300542049052755,2022,5
2022-05,EC (MS/CM),8.15,GOLF,0.0838563638234386,2022,5
2022-05,EC (MS/CM),10.43,GOLF P,0.0961644846026184,2022,5
2022-05,EC (MS/CM),11.11,GOODMAN,0.0966086956521739,2022,5
2022-05,EC (MS/CM),11.26,JBW,1.145473041709054,2022,5
2022-05,EC (MS/CM),7.83,JK,0.1731534719150818,2022,5
2022-05,EC (MS/CM),6.65,MAZZ-HOME,0.4326610279765778,2022,5
2022-05,EC (MS/CM),9.99,RCH,0.0997802636835797,2022,5
2022-05,EC (MS/CM),8.53,SANTOW,1.06625,2022,5
2022-05,EC (MS/CM),6.46,SP 50,0.1265426052889324,2022,5
2022-05,EC (MS/CM),18.26,TERK,0.0829359131580142,2022,5
2022-05,EC (MS/CM),18.72,TOP,0.2496,2022,5
2022-05,EC (MS/CM),12.35,WFP,0.6379132231404959,2022,5
2022-05,EC (MS/CM),8.8,ZUM,0.0580973129992737,2022,5
2022-05,FE-IRON,7.86,505 NORTH,0.0218133377737074,2022,5
2022-05,FE-IRON,11.94,BALBOA,0.0731080088170463,2022,5
2022-05,FE-IRON,10.04,BI,0.0629980548409361,2022,5
2022-05,FE-IRON,9.13,BRS-250,0.036243102695407,2022,5
2022-05,FE-IRON,12.82,BRU-1A,0.1282,2022,5
2022-05,FE-IRON,14.32,BYRD,0.2193627450980392,2022,5
2022-05,FE-IRON,5.23,C&H2,0.13075,2022,5
2022-05,FE-IRON,16.52,C&H3,0.1669024045261669,2022,5
2022-05,FE-IRON,9.49,DAF,0.0440166975881261,2022,5
2022-05,FE-IRON,4.55,DAF 2,0.2326175869120654,2022,5
2022-05,FE-IRON,26.69,DNW,0.119917329379521,2022,5
2022-05,FE-IRON,16.21,ENH,0.0728277473268038,2022,5
2022-05,FE-IRON,6.84,GJ,0.3922018348623853,2022,5
2022-05,FE-IRON,24.6,GL ORGANIC,0.132023828691032,2022,5
2022-05,FE-IRON,7.67,GOLF,0.0789175841135919,2022,5
2022-05,FE-IRON,6.39,GOLF P,0.0589157293011248,2022,5
2022-05,FE-IRON,3.79,GOODMAN,0.0329565217391304,2022,5
2022-05,FE-IRON,13.89,JBW,1.4130213631739572,2022,5
2022-05,FE-IRON,4.07,JK,0.0900044228217602,2022,5
2022-05,FE-IRON,2.58,MAZZ-HOME,0.1678594664931685,2022,5
2022-05,FE-IRON,4.35,RCH,0.043447862564922,2022,5
2022-05,FE-IRON,8.55,SANTOW,1.06875,2022,5
2022-05,FE-IRON,5.17,SP 50,0.1012732615083251,2022,5
2022-05,FE-IRON,5.75,TERK,0.0261161829495389,2022,5
2022-05,FE-IRON,15.87,TOP,0.2116,2022,5
2022-05,FE-IRON,6.62,WFP,0.3419421487603306,2022,5
2022-05,FE-IRON,6.39,ZUM,0.0421865715983363,2022,5
2022-05,I-IODINE,2.9,505 NORTH,0.0080481780590014,2022,5
2022-05,I-IODINE,5.48,BALBOA,0.0335537594905706,2022,5
2022-05,I-IODINE,3.29,BI,0.0206437849030557,2022,5
2022-05,I-IODINE,1.62,BRS-250,0.0064308681672025,2022,5
2022-05,I-IODINE,1.65,BRU-1A,0.0165,2022,5
2022-05,I-IODINE,1.7,BYRD,0.0260416666666666,2022,5
2022-05,I-IODINE,3.0,C&H2,0.075,2022,5
2022-05,I-IODINE,1.66,C&H3,0.0167710648615882,2022,5
2022-05,I-IODINE,3.0,DAF,0.0139146567717996,2022,5
2022-05,I-IODINE,1.72,DAF 2,0.0879345603271983,2022,5
2022-05,I-IODINE,5.2,DNW,0.023363436222312,2022,5
2022-05,I-IODINE,6.31,ENH,0.0283493575343696,2022,5
2022-05,I-IODINE,1.53,GJ,0.0877293577981651,2022,5
2022-05,I-IODINE,3.29,GL ORGANIC,0.0176568453818494,2022,5
2022-05,I-IODINE,2.99,GOLF,0.0307644819425866,2022,5
2022-05,I-IODINE,2.43,GOLF P,0.0224045731145122,2022,5
2022-05,I-IODINE,2.6,GOODMAN,0.0226086956521739,2022,5
2022-05,I-IODINE,2.41,JBW,0.2451678535096643,2022,5
2022-05,I-IODINE,1.65,JK,0.0364882795223352,2022,5
2022-05,I-IODINE,1.62,MAZZ-HOME,0.1054001301236174,2022,5
2022-05,I-IODINE,1.72,RCH,0.017179384738314,2022,5
2022-05,I-IODINE,1.71,SANTOW,0.21375,2022,5
2022-05,I-IODINE,1.64,SP 50,0.0321253672869735,2022,5
2022-05,I-IODINE,4.74,TERK,0.0215288186401417,2022,5
2022-05,I-IODINE,4.82,TOP,0.0642666666666666,2022,5
2022-05,I-IODINE,1.73,WFP,0.0893595041322314,2022,5
2022-05,I-IODINE,1.59,ZUM,0.0104971281441869,2022,5
2022-05,K-POTASSIUM,8081.5,505 NORTH,22.428052063386342,2022,5
2022-05,K-POTASSIUM,11115.59,BALBOA,68.06018858682341,2022,5
2022-05,K-POTASSIUM,10597.43,BI,66.49576457300621,2022,5
2022-05,K-POTASSIUM,5864.33,BRS-250,23.27946488825374,2022,5
2022-05,K-POTASSIUM,5949.69,BRU-1A,59.4969,2022,5
2022-05,K-POTASSIUM,5676.78,BYRD,86.96047794117646,2022,5
2022-05,K-POTASSIUM,5995.4,C&H2,149.885,2022,5
2022-05,K-POTASSIUM,5024.31,C&H3,50.76086077995555,2022,5
2022-05,K-POTASSIUM,11392.99,DAF,52.84318181818182,2022,5
2022-05,K-POTASSIUM,3914.08,DAF 2,200.10633946830268,2022,5
2022-05,K-POTASSIUM,17679.27,DNW,79.43240328885295,2022,5
2022-05,K-POTASSIUM,13084.62,ENH,58.78614430766466,2022,5
2022-05,K-POTASSIUM,3484.64,GJ,199.80733944954127,2022,5
2022-05,K-POTASSIUM,6954.2,GL ORGANIC,37.32195567004776,2022,5
2022-05,K-POTASSIUM,4973.52,GOLF,51.17316596357651,2022,5
2022-05,K-POTASSIUM,7226.37,GOLF P,66.62705144753826,2022,5
2022-05,K-POTASSIUM,5850.86,GOODMAN,50.87704347826087,2022,5
2022-05,K-POTASSIUM,8410.42,JBW,855.5869786368261,2022,5
2022-05,K-POTASSIUM,4869.45,JK,107.68354710305177,2022,5
2022-05,K-POTASSIUM,3151.5,MAZZ-HOME,205.0422901756669,2022,5
2022-05,K-POTASSIUM,5201.99,RCH,51.95755093887335,2022,5
2022-05,K-POTASSIUM,6516.47,SANTOW,814.55875,2022,5
2022-05,K-POTASSIUM,3441.11,SP 50,67.40666013712048,2022,5
2022-05,K-POTASSIUM,11148.67,TERK,50.63664441113685,2022,5
2022-05,K-POTASSIUM,10770.09,TOP,143.6012,2022,5
2022-05,K-POTASSIUM,7356.71,WFP,379.9953512396695,2022,5
2022-05,K-POTASSIUM,4064.49,ZUM,26.833630421865717,2022,5
2022-05,MG-MAGNESIUM,1490.7,505 NORTH,4.137041045708101,2022,5
2022-05,MG-MAGNESIUM,3454.03,BALBOA,21.14884888562332,2022,5
2022-05,MG-MAGNESIUM,3295.94,BI,20.681056660601115,2022,5
2022-05,MG-MAGNESIUM,1625.82,BRS-250,6.453971656544003,2022,5
2022-05,MG-MAGNESIUM,1693.35,BRU-1A,16.9335,2022,5
2022-05,MG-MAGNESIUM,1887.46,BYRD,28.91329656862745,2022,5
2022-05,MG-MAGNESIUM,2731.13,C&H2,68.27825,2022,5
2022-05,MG-MAGNESIUM,1864.81,C&H3,18.840270761770054,2022,5
2022-05,MG-MAGNESIUM,2637.19,DAF,12.23186456400742,2022,5
2022-05,MG-MAGNESIUM,2316.52,DAF 2,118.4314928425358,2022,5
2022-05,MG-MAGNESIUM,4385.69,DNW,19.704767039583054,2022,5
2022-05,MG-MAGNESIUM,4280.75,ENH,19.23241081858208,2022,5
2022-05,MG-MAGNESIUM,1775.7,GJ,101.81766055045873,2022,5
2022-05,MG-MAGNESIUM,2415.2,GL ORGANIC,12.961949229860997,2022,5
2022-05,MG-MAGNESIUM,1961.1,GOLF,20.178001852042392,2022,5
2022-05,MG-MAGNESIUM,1174.21,GOLF P,10.826203208556151,2022,5
2022-05,MG-MAGNESIUM,1470.56,GOODMAN,12.787478260869564,2022,5
2022-05,MG-MAGNESIUM,1600.73,JBW,162.8413021363174,2022,5
2022-05,MG-MAGNESIUM,1395.42,JK,30.858469703670945,2022,5
2022-05,MG-MAGNESIUM,1765.82,MAZZ-HOME,114.88744307091736,2022,5
2022-05,MG-MAGNESIUM,1624.18,RCH,16.22233320015981,2022,5
2022-05,MG-MAGNESIUM,2812.1,SANTOW,351.5125,2022,5
2022-05,MG-MAGNESIUM,1466.72,SP 50,28.731047992164548,2022,5
2022-05,MG-MAGNESIUM,2639.07,TERK,11.986510423763455,2022,5
2022-05,MG-MAGNESIUM,4374.12,TOP,58.3216,2022,5
2022-05,MG-MAGNESIUM,1080.98,WFP,55.835743801652896,2022,5
2022-05,MG-MAGNESIUM,1380.77,ZUM,9.11579850795537,2022,5
2022-05,MN-MANGANESE,18.46,505 NORTH,0.0512308161962645,2022,5
2022-05,MN-MANGANESE,21.13,BALBOA,0.1293779084006857,2022,5
2022-05,MN-MANGANESE,52.06,BI,0.3266612285875635,2022,5
2022-05,MN-MANGANESE,6.57,BRS-250,0.0260807431225437,2022,5
2022-05,MN-MANGANESE,10.48,BRU-1A,0.1048,2022,5
2022-05,MN-MANGANESE,6.11,BYRD,0.0935968137254902,2022,5
2022-05,MN-MANGANESE,31.2,C&H2,0.78,2022,5
2022-05,MN-MANGANESE,5.28,C&H3,0.0533441099211962,2022,5
2022-05,MN-MANGANESE,26.7,DAF,0.1238404452690166,2022,5
2022-05,MN-MANGANESE,15.21,DAF 2,0.7776073619631902,2022,5
2022-05,MN-MANGANESE,36.21,DNW,0.1626903895403693,2022,5
2022-05,MN-MANGANESE,66.76,ENH,0.2999371012669601,2022,5
2022-05,MN-MANGANESE,23.95,GJ,1.3732798165137614,2022,5
2022-05,MN-MANGANESE,17.44,GL ORGANIC,0.0935973809907153,2022,5
2022-05,MN-MANGANESE,19.25,GOLF,0.1980656446136433,2022,5
2022-05,MN-MANGANESE,10.98,GOLF P,0.1012354785174257,2022,5
2022-05,MN-MANGANESE,7.1,GOODMAN,0.0617391304347826,2022,5
2022-05,MN-MANGANESE,31.16,JBW,3.169888097660224,2022,5
2022-05,MN-MANGANESE,10.57,JK,0.2337461300309597,2022,5
2022-05,MN-MANGANESE,6.41,MAZZ-HOME,0.41704619388419,2022,5
2022-05,MN-MANGANESE,12.16,RCH,0.121454254894127,2022,5
2022-05,MN-MANGANESE,13.14,SANTOW,1.6425,2022,5
2022-05,MN-MANGANESE,10.96,SP 50,0.2146914789422135,2022,5
2022-05,MN-MANGANESE,23.63,TERK,0.1073261570604532,2022,5
2022-05,MN-MANGANESE,19.16,TOP,0.2554666666666667,2022,5
2022-05,MN-MANGANESE,14.31,WFP,0.7391528925619835,2022,5
2022-05,MN-MANGANESE,9.12,ZUM,0.0602099425628837,2022,5
2022-05,MO-MOLYBDENUM,0.09,505 NORTH,0.0002497710432103,2022,5
2022-05,MO-MOLYBDENUM,1.98,BALBOA,0.0121234386480529,2022,5
2022-05,MO-MOLYBDENUM,1.47,BI,0.0092238187864717,2022,5
2022-05,MO-MOLYBDENUM,0.88,BRS-250,0.0034933111031717,2022,5
2022-05,MO-MOLYBDENUM,0.75,BRU-1A,0.0075,2022,5
2022-05,MO-MOLYBDENUM,0.91,BYRD,0.0139399509803921,2022,5
2022-05,MO-MOLYBDENUM,0.82,C&H2,0.0204999999999999,2022,5
2022-05,MO-MOLYBDENUM,0.82,C&H3,0.0082845019195797,2022,5
2022-05,MO-MOLYBDENUM,1.59,DAF,0.0073747680890538,2022,5
2022-05,MO-MOLYBDENUM,0.76,DAF 2,0.0388548057259713,2022,5
2022-05,MO-MOLYBDENUM,3.69,DNW,0.016579053780833,2022,5
2022-05,MO-MOLYBDENUM,1.82,ENH,0.0081768352951747,2022,5
2022-05,MO-MOLYBDENUM,0.67,GJ,0.0384174311926605,2022,5
2022-05,MO-MOLYBDENUM,1.62,GL ORGANIC,0.0086942521333118,2022,5
2022-05,MO-MOLYBDENUM,0.89,GOLF,0.0091573207120074,2022,5
2022-05,MO-MOLYBDENUM,0.74,GOLF P,0.0068227918126498,2022,5
2022-05,MO-MOLYBDENUM,0.78,GOODMAN,0.0067826086956521,2022,5
2022-05,MO-MOLYBDENUM,1.52,JBW,0.1546286876907426,2022,5
2022-05,MO-MOLYBDENUM,0.78,JK,0.0172490048651039,2022,5
2022-05,MO-MOLYBDENUM,0.77,MAZZ-HOME,0.0500975927130774,2022,5
2022-05,MO-MOLYBDENUM,0.69,RCH,0.006891729924091,2022,5
2022-05,MO-MOLYBDENUM,0.79,SANTOW,0.09875,2022,5
2022-05,MO-MOLYBDENUM,0.77,SP 50,0.0150832517140058,2022,5
2022-05,MO-MOLYBDENUM,2.58,TERK,0.0117182177408366,2022,5
2022-05,MO-MOLYBDENUM,1.62,TOP,0.0216,2022,5
2022-05,MO-MOLYBDENUM,0.85,WFP,0.0439049586776859,2022,5
2022-05,MO-MOLYBDENUM,0.69,ZUM,0.0045553574965339,2022,5
2022-05,NA-SODIUM,20.47,505 NORTH,0.0568090361612965,2022,5
2022-05,NA-SODIUM,107.07,BALBOA,0.6555841293166789,2022,5
2022-05,NA-SODIUM,50.72,BI,0.318253121666562,2022,5
2022-05,NA-SODIUM,28.78,BRS-250,0.1142471517605494,2022,5
2022-05,NA-SODIUM,28.12,BRU-1A,0.2812,2022,5
2022-05,NA-SODIUM,32.94,BYRD,0.504595588235294,2022,5
2022-05,NA-SODIUM,65.14,C&H2,1.6285,2022,5
2022-05,NA-SODIUM,46.47,C&H3,0.4694887856132552,2022,5
2022-05,NA-SODIUM,72.27,DAF,0.335204081632653,2022,5
2022-05,NA-SODIUM,99.17,DAF 2,5.070040899795502,2022,5
2022-05,NA-SODIUM,111.64,DNW,0.5015950038190232,2022,5
2022-05,NA-SODIUM,130.05,ENH,0.5842843022733399,2022,5
2022-05,NA-SODIUM,39.16,GJ,2.245412844036697,2022,5
2022-05,NA-SODIUM,66.01,GL ORGANIC,0.354263940320936,2022,5
2022-05,NA-SODIUM,39.87,GOLF,0.4102273896491408,2022,5
2022-05,NA-SODIUM,22.29,GOLF P,0.2055135533837359,2022,5
2022-05,NA-SODIUM,45.69,GOODMAN,0.3973043478260869,2022,5
2022-05,NA-SODIUM,48.02,JBW,4.885045778229909,2022,5
2022-05,NA-SODIUM,61.4,JK,1.3578062804068995,2022,5
2022-05,NA-SODIUM,32.24,MAZZ-HOME,2.097592713077424,2022,5
2022-05,NA-SODIUM,25.91,RCH,0.2587894526568118,2022,5
2022-05,NA-SODIUM,66.03,SANTOW,8.25375,2022,5
2022-05,NA-SODIUM,20.25,SP 50,0.396669931439765,2022,5
2022-05,NA-SODIUM,73.09,TERK,0.3319707498750965,2022,5
2022-05,NA-SODIUM,83.27,TOP,1.1102666666666667,2022,5
2022-05,NA-SODIUM,17.12,WFP,0.8842975206611571,2022,5
2022-05,NA-SODIUM,17.09,ZUM,0.1128276226315442,2022,5
2022-05,NH4-AMMONIUM,196.42,505 NORTH,0.54511142563761,2022,5
2022-05,NH4-AMMONIUM,404.56,BALBOA,2.477100171442567,2022,5
2022-05,NH4-AMMONIUM,284.28,BI,1.7837736085837983,2022,5
2022-05,NH4-AMMONIUM,36.42,BRS-250,0.1445754436108134,2022,5
2022-05,NH4-AMMONIUM,177.37,BRU-1A,1.7737,2022,5
2022-05,NH4-AMMONIUM,117.15,BYRD,1.794577205882353,2022,5
2022-05,NH4-AMMONIUM,282.56,C&H2,7.064,2022,5
2022-05,NH4-AMMONIUM,189.78,C&H3,1.9173570418266317,2022,5
2022-05,NH4-AMMONIUM,219.29,DAF,1.0171150278293135,2022,5
